text,label
o segundo livro euterpe antes de apresentar o reinado do filho e sucessor de ciro cambises faz uma longa digressão para apresentar a história geografia e costumes do egito que foi conquistado por cambises para o império persa,0
jillson and wilson point to the financial weakness as well as the norms rules and institutional structures of the congress and the propensity to divide along sectional lines,0
art the ancient egyptians produced art to serve functional purposes,0
100g manga desidratada,1
2 ounces toasted wheat bread,1
240g bottled water treat 14g gumdrops,1
cup lentils cooked fat cup white rice mixed other vegetables fat,1
heterodimeric antibodies have a greater range in shapes they can take and the drugs that are attached to the arms do not have to be the same on each arm allowing for different combinations of drugs to be used in cancer treatment,0
cup beef stroganoff noodles cup reduced sugar chocolate milk side,1
10g cereals from common wheat 20g infant formula powder 180g drinking water,1
no entanto as auroras de saturno são visíveis somente no ultravioleta,0
diferenças no motor as diferenças mais notáveis estão no interior dos caminhões e são relacionadas à sua performance e potência,0
sized snickers bar miniature 3 musketeers bar medium apple,1
cup mashed potatoes from restaurant,1
100g carapau frito,1
cerca de 12 milhões a maioria dos quais eram do leste europeu foram empregados na economia de guerra alemã como trabalhadores forçados,0
arraste e solte imagens no iphone em um computador de mesa é bastante comum usar o mouse para arrastar uma imagem e colocála em uma pasta ou armazenála em um software,0
quesadilla meat hit spot after long 1 quesadilla any size really complete,1
88g corn dog 209g 100 fruit juice blend,1
medium teething cookie perfectly sized,1
yet 55g white bread baked crafted home,1
a república romana expandiuse anexando sucessivamente outros estados do mediterrâneo alguns deles repúblicas como cartago,0
então em 1532 o rei decidiu ocupar as terras pelo regime de capitanias mas num sistema hereditário pelo qual a exploração passaria a ser direito de família,0
100g peixeespadapreto cru,1
100g cachucho cru,1
372g cola soft drink 56g danish pastry filled fruit,1
for example three pound forty and twenty pound a week are both heard in british english,0
45g fritos corn chips paired chilled 372g cola soft drink,1
jar strained garden mixed vegetables baby food earth best jar strained applesauce,1
be a girl with a mind a woman with attitude and a lady with class,0
see also outline of angola index of angolarelated articles references further reading birmingham david empire in africa angola and its neighbors ohio university press athens ohio,0
cup brewed coffee individual container flavored liquid creamer along bottle bottled water,1
enver hoxha morreu em abril de 1985 e alia sucedeulhe como primeirosecretário do partido do trabalho da albânia,0
huge amounts of data can be gathered and handled by evermore faster computers the analysis of these data a couple of decades ago would take years,0
o meio mais comum da utilização de informática são os computadores que tratam informações de maneira automática,0
12 fl oz can diet cola paired cup tapioca pudding,1
47g mm peanut chocolate candies 28g piece chewing gum,1
around the dynastic tang song and early ming period cuirasses and plates were also used with more elaborate versions for officers in war,0
frenchderived words which in american english end with er such as fiber center and meter are spelt with re in australian english fibre centre and metre,0
in the 19th century as every lighthouse in france acquired a fresnel lens every one acquired a bust of fresnel seemingly watching over the coastline that he had made safer,0
the revolt of the catalans a study in the decline of spain,0
a obra os elementos de euclides é um registro importante do conhecimento matemático na grécia do século iii ac,0
frankfurter wheat bun along 20 fl oz bottle fruitflavored soft drink caffeinefree,1
100g figado de porco frito sem molho,1
thus they bond poorly to lowsurfaceenergy polymers or other materials,0
248g fruitflavored drink,1
crystal optics describes light propagation in these media,0
cooked pig tail savoring its flavor,1
programa constellation enquanto o programa do ônibus espacial ainda estava suspenso após a perda do columbia o presidente george w,0
thurneruhle michaela the representation and function of christmas in english literature of the 19th and 20th centuries,0
168g egg cheese bacon griddle cake sandwich washed it down 248g chocolate milk,1
destacase nesta área de atuação a distribuição de água e criação de infraestruturas para o saneamento básico,0
quando ele suspendeu a constituição de 1824 uma guerra civil espalhouse por todo o país e as repúblicas do rio grande e de yucatán declararam independência,0
57g barbecueflavored potato chips 44g plain milk chocolate candy,1
raw banana medium apple orange,1
food quality is good,0
canaanites the womans encyclopedia of myths and secrets harper row londen nebuchadrezzar and babylon oxford 1991,0
222g burrito filled egg meat accompanied by 89g commercially red salsa,1
early life family augustinjean fresnel born in broglie normandy on 10 may 1788 was the second of four sons of the architect jacques fresnel and his wife augustine née mérimée,0
the larger islands have some fertile valleys and plains,0
a penetração germânica no império romano podese distinguir duas grandes fases da penetração dos povos germânicos no império romano primeira fase migrações corresponde ao período em que se os povos bárbaros migraram de forma lenta e pacifica para os domínios do império romano,0
a coreia anteriormente sob o domínio japonês foi dividida e ocupada pelos estados unidos no sul e pela união soviética no norte entre 1945 e 1948,0
a primeira linha interurbana também é de 1883 e ligava o rio de janeiro com a cidade de petrópolis,0
30g coconut cookie,1
rivalidade com o botafogo o primeiro confronto entre os rivais cariocas flamengo e botafogo ocorreu em 1913,0
496g latte nondairy milk wonderful flavor,1
o texto foi escrito originalmente apenas em francês antes de ter sido traduzido para o inglês em 1906,0
fun size box apple juice cup canned ravioli smothered meat sauce,1
that is the wave patterns of the two photons are synchronized,0
50g plain pancakes large 372g sunny d fruit juice drink fluffy 50g egg omelet no fat,1
além de ser uma doença silenciosa e assintomática o diabetes aumenta o risco de desenvolvimento de doenças cardiovasculares como infarto insuficiência cardíaca acidente vascular cerebral e pode levar à amputação de membros,0
cheeseburger wheat bun patty weighing 135g 17g ketchup,1
plain waffle washed it down carton 100 orange juice,1
as early as the 1920s he held a vision for school students of new zealand to be involved in planting native trees and plants in their school grounds,0
gprs or general packet radio service allows internet access at speeds of anywhere between 56 and 114 kbps,0
the historian michael lapidge suggests that the laudes regiae which are included in cotton vitellius exii might have been composed by ealdred or a member of his household,0
stomach sleepers if youre a rigorous tummy sleeper its important to get a mattress that provides appropriate support and prevents your hips from sinking,0
foz do iguaçu com mais de 270 cachoeiras e quedas dágua é mundialmente conhecida principalmente pela garganta do diabo,0
