meal_description,carb,protein,fat,energy
I enjoyed a 60g serving of snack mix as my afternoon snack.,37.66,4.2,15.37,301.2
"I enjoyed a satisfying snack of 109g marble cake, complete with a delightful icing that made it even more special.",59.43,3.53,20.69,425.1
"I enjoyed a 259g quesadilla for lunch, made with egg, potato, and breakfast meat—a satisfying meal!",47.81,26.75,38.51,647.5
"Today, my breakfast featured 28g of Kellogg's Corn Flakes complemented by 244g of whole milk.",34.94,10.1,7.92,246.36
I enjoyed a delicious dinner featuring 166g of extra meat thick crust pizza along with a bubbly 372g root beer.,83.65,22.13,21.61,614.0
My afternoon snack consisted of 36g of chocolate-coated cereal bar and 28g of lightly salted potato chips.,38.35,4.59,17.240000000000002,329.32000000000005
Today’s snack consisted of a petite 0.7g serving of baby food crackers.,0.47,0.06,0.14,3.34
"For breakfast, I had 244g of chicken or turkey cacciatore.",16.93,32.18,25.94,424.56
"For breakfast today, I enjoyed a 130g muffin alongside 150g of Greek yogurt, a glass of 124g 100% orange juice, and a generous 248g serving of chocolate milk.",135.02,27.35,24.9,871.92
"For my snack, I had 360g of diet, caffeine-free fruit-flavored soft drink and 372g of regular caffeine-free fruit-flavored soft drink.",37.72,0.55,0.07,148.8
Breakfast today included 158g of delicious thick crust cheese pizza that I got from school.,44.37,23.1,14.65,401.32
I treated myself to 17.2g of creamy Colby cheese for brunch today.,0.44,4.09,5.52,67.77
"For a fulfilling breakfast, I enjoyed 55g of hash browns from a fast food restaurant, a 159g egg, cheese, and sausage sandwich on an English muffin, and 240g of bottled unsweetened water.",43.61,22.69,38.15,604.34
"At snack time, I savored 4g of baby food cookie, along with 31g of apple juice and a glass of 30g of tap water.",6.3100000000000005,0.47,0.56,31.89
"For a quick snack, I opted for 248g of Powerade sports drink and a crunchy 28g serving of Cool Ranch Doritos.",38.32,1.98,5.88,210.96
My lunch consisted of 3.8g of instant baby rice cereal and a generous 113g serving of strained mixed vegetables.,12.06,1.39,0.2,53.24
Tonight's dinner was a wholesome 113g serving of strained baby food made from garden vegetables.,8.9,1.14,0.12,38.42
"For breakfast, I had 33g of toasted whole wheat bread topped with 16g of peanut butter, and I enjoyed 360g of unsweetened bottled water.",19.2,8.06,9.47,187.59
"For my lunch, I enjoyed a filling 284g diet frozen meal with noodles and vegetables in a rich tomato sauce, along with 113g of low-fat fruit yogurt, and a 144g portion of plain salted sunflower seeds to snack on.",81.37,42.31,76.84,1121.69
"This morning, I enjoyed a 123g taco filled with egg and breakfast meat from a fast food restaurant, along with a refreshing 600g of unsweetened bottled water.",28.25,13.65,19.22,340.71
"For my dinner, I treated myself to 82g of thin-crust pizza, rich in meat and vegetables, straight from a fast food joint.",20.49,10.38,10.77,220.58
"For my dinner, I savored a 259g burrito with a delightful mix of egg, potato, and breakfast meat, washed down with a 744g vanilla-flavored soft drink.",124.89,26.75,40.37,959.98
"This afternoon, my snack consisted of 372g of a sweet, caffeine-free fruit-flavored soft drink complemented by a 222g empanada bursting with meat and vegetables.",106.96,25.3,40.85,892.5
"My snack consisted of a delicious 90g cinnamon bun, perfectly sweet and unfrosted.",45.81,5.58,14.76,334.8
"During my lunch break, I enjoyed 115g of a meat-filled taco alongside 248g of ready-to-drink fat-free chocolate milk.",55.49,20.45,16.58,450.21
"For a quick snack, I opted for a 60g peanut butter and jelly sandwich, the frozen kind without crusts, along with a 57g SNICKERS Bar for a sweet finish.",62.19,11.2,23.51,497.67
"I enjoyed a satisfying breakfast of 222g quesadilla with egg and breakfast meat, complemented by 620g of Red Bull energy drink.",100.64,28.6,32.21,812.72
"For breakfast, I had a 21g General Mills Nature Valley Crunchy Granola Bar along with 131g of 100% apple juice.",28.32,2.25,4.33,159.17
"My afternoon snack consisted of a tasty 161g soft taco, packed with chicken, beans, and creamy sour cream.",30.96,12.93,13.7,296.24
"I treated myself to 35g of tender baked chicken wings for dinner, a quick and tasty option.",0.21,8.2,6.31,89.95
"During snack time, I enjoyed 28g of flavored potato chips paired with 14g of fruit leather and fruit snacks candy.",27.46,1.9,9.1,187.46
I treated myself to 480g of aromatic brewed coffee and a 20g shortbread cookie this morning for a cozy breakfast.,12.76,1.65,5.34,107.6
"This evening, I enjoyed a substantial 864g serving of fruit smoothie juice drink that included dairy for a creamy texture.",130.03,7.43,1.21,561.6
"For lunch, I relished a 149g stuffed pepper filled with a flavorful combination of rice and meat, served with a 360g diet soft drink on the side.",15.72,12.16,17.47,269.44
"My lunch consisted of 175g of fried chicken breast, complete with the skin, alongside 55g of fried chicken wings, all complemented by 240g of tap water.",13.65,48.13,35.730000000000004,581.9
"For my snack, I poured myself 225g of rum and cola.",17.55,0.0,0.43,200.25
"Tonight's dinner included a sweet 42g cookie with icing, paired with 225g of refreshing vodka and diet cola.",31.03,1.6,6.31,316.86
"For breakfast, I had 170g of nonfat yogurt with various flavors and a handful of 50g unroasted almonds.",28.53,20.03,25.27,401.7
"I relished a 267g dosa filled with a scrumptious mixture for breakfast, making it a delightful start to my day.",82.24,14.58,11.4,491.28
"I enjoyed 510g of fried tilapia for dinner, with its crispy coating adding a satisfying crunch to my meal.",50.24,102.71,60.08,1152.6
My snack today featured 244g of whole milk complemented by a sweet and fizzy 620g fruit-flavored soft drink with a caffeine kick.,90.94,8.0,7.81,450.2000000000001
"For lunch today, I had a thirst-quenching 507g of bottled water, complemented by a 121g slice of thin crust pizza with meat and fruit, and a 119g thin crust pizza filled with a medley of meat and vegetables.",60.34,29.57,29.55,626.24
I treated myself to a 42g General Mills Nature Valley granola bar along with a 75g yellow cupcake with a delightful icing for my snack.,68.57000000000001,6.61,21.630000000000003,482.07
"At lunch today, I savored 45g of peanut butter-filled crackers and munched on 28g of classic plain potato chips.",40.78,5.17,20.76,365.86
I treated myself to a 9g SNICKERS Bar and 57g of flavored reduced-fat tortilla chips for a satisfying snack.,50.61,6.87,5.359999999999999,278.46000000000004
"My dinner consisted of a comforting 230g serving of macaroni or noodles with cheese, prepared from a reduced fat mix.",39.74,10.51,10.97,299.0
"For lunch, I had 28g of raisin bread.",14.62,2.47,0.91,76.44
Breakfast today consisted of a fizzy 620g cola soft drink and a rich 42g chocolate snack cake with a tempting icing on top.,89.56,1.52,8.24,427.98
"I kicked off my day with a satisfying 258g bagel filled with egg, cheese, and sausage, complemented by a 372g carton of 100% orange juice.",101.34,36.02,44.23,943.38
"I enjoyed a comforting dinner of 312g Salisbury steak with gravy, whipped potatoes, and a vegetable, along with 28g of white bread on the side.",53.120000000000005,26.38,21.73,515.52
"As a snack, I savored 131g of 100% juice made from citrus fruits alongside 524g of a spicy soft drink.",70.27,0.54,1.41,286.89
"For my snack, I had a single 1g serving of reduced sodium corn chips.",0.57,0.07,0.34,5.49
"For my snack, I had 42g of tequila.",0.0,0.0,0.0,97.02
"For brunch, I had 76g of plain Pan Dulce alongside 360g of diet cola.",43.89,7.56,8.91,286.12
"Today’s lunch consisted of a classic 85g hot dog sandwich made with beef on white bread, paired with a refreshing 372g soft drink cola.",54.05,9.66,18.74,420.59
"For a satisfying snack, I sipped on 620g of Cafe Mocha made with non-dairy milk while indulging in 360g of beer.",76.64,8.73,5.83,489.6
"For my snack, I had 30g of chocolate chip cookie paired with 244g of whole milk.",31.0,9.53,15.23,294.0
"For my snack, I had a 42g General Mills Nature Valley Crunchy Granola Bar paired with 360g of Gatorade G2, a low-calorie sports drink.",34.03,4.42,8.36,226.62
"At lunch, I indulged in 85g of fried chicken drumstick with its crunchy coating, paired with 55g of delicious fried chicken wings, a spoonful of 14g honey, and a glass of 240g tap water.",30.01,24.87,27.59,464.46
"For my lunch, I savored 600g of bottled water, indulged in a 116g pan dulce with sugar topping, and had a quick bite of thin crust cheese pizza weighing 5.1g.",66.84,10.74,15.43,447.25
"For a light snack, I opted for 28g of cheese.",1.4,5.72,8.29,103.04
"During my snack time, I enjoyed a 24g serving of Quaker Chewy Granola Bar complemented by 5g of woven wheat crackers.",20.36,1.81,4.74,122.37
"For my snack, I had 102g of medium crust pizza loaded with meat and vegetables from a restaurant, paired with 524g of caffeine-free fruit-flavored soft drink.",79.02000000000001,11.5,11.22,458.48
"I enjoyed a satisfying dinner featuring 131g of soft taco with meat, complemented by a 169g soft taco with beans, alongside 360g of bottled water to keep me hydrated.",62.75,24.630000000000003,22.81,554.46
"For dinner, I had 140g of cooked pasta.",42.95,8.06,1.29,219.8
"This evening, my dinner included 70g of fried chicken thigh (skin not eaten), 175g of fried chicken breast from the restaurant, and a refreshing 507g of unsweetened bottled water.",23.01,47.33,38.52,626.15
"For my afternoon snack, I savored 50g of Goldfish cheese crackers alongside 21g of delicious American cheese.",31.57,8.84,16.21,308.97
"For my breakfast, I enjoyed a 24g Quaker Chewy Granola Bar alongside a 372g serving of ice-cold cola.",55.39,1.36,4.91,256.56
"For brunch, I had 85g of fried chicken with the coating eaten and washed it down with 507g of unsweetened bottled water.",6.07,18.49,12.77,213.35
"During my snack time, I had 20g of lightly salted restructured potato chips to satisfy my cravings.",12.95,0.91,5.23,100.4
"This morning, my breakfast included a refreshing 360g diet pepper soft drink, alongside a savory 76g beef sausage with cheese, and a flaky 57g croissant.",29.73,15.54,34.13,490.94
"For my evening meal, I had a 190g roast beef sandwich with cheese, alongside 145g of fast-food French fries, and a generous 512g serving of cola soft drink.",147.5,37.55,60.26,1283.04
"During my lunch break, I enjoyed a tasty 31g chocolate cookie crafted with rice cereal.",19.61,1.0,6.0,136.4
My dinner featured a delicious 250g serving of restaurant-style pasta topped with a rich tomato-based sauce and tender poultry.,44.35,14.0,21.05,417.5
"Today’s lunch featured a delicious 358g tostada salad, complete with savory meat and creamy sour cream.",53.45,24.56,37.91,644.4
"I treated myself to a snack of 28g Cheetos, sipped on 372g of caffeine-free fruit-flavored soft drink, and enjoyed 28g of crispy potato sticks.",67.49,3.69,19.69,450.36
"For my snack, I had 30g of delicious chocolate fudge cookies alongside 28g of cool ranch Doritos tortilla chips.",40.69,3.96,10.02,261.5
"For dinner, I had 98g of pizza with meat other than pepperoni from a restaurant, paired with 244g of whole milk.",41.400000000000006,19.27,19.91,420.8
"During lunch, I relished 162g of chicken or turkey accompanied by rice and various vegetables, steering clear of carrots and broccoli, all washed down with 507g of bottled water.",32.04,11.1,8.04,244.62
"For my dinner, I prepared 162g of chicken or turkey with rice and an assortment of vegetables, ensuring no carrots, broccoli, or dark greens were included, and it was all served plain, without sauce.",32.04,11.1,8.04,244.62
I treated myself to a snack of 372g fruit-flavored soft drink that was caffeine-free and paired it with 372g of cola.,76.25999999999999,0.19,1.0,305.04
"This evening's dinner included 165g of grilled chicken thigh with sauce, 134g of cooked beef short ribs, 75g of Polish sausage, and 57g of a classic frankfurter.",18.79,74.54,115.27,1427.77
"For breakfast, I had a delightful 27g sweet frosted cinnamon bun alongside a refreshing 209g fruit juice drink packed with high vitamin C.",36.84,1.47,7.41,218.18
"For my snack, I had 41g of Kellogg's Frosted Flakes cereal.",36.57,1.62,0.69,151.29
"For a quick snack, I opted for 180g of bottled flavored water from Capri Sun Roarin' Waters.",8.1,0.0,0.0,32.4
"For lunch, I had a 102g frankfurter sandwich made with beef and pork on a plain white bun, accompanied by 28g of potato chips.",41.82,12.260000000000002,25.87,447.8200000000001
"For dinner, I had 260g of thick crust frozen cheese pizza.",85.57,32.16,22.83,676.0
"This morning, my breakfast included a 128g chicken and vegetable turnover that was a healthier option.",27.83,10.07,7.05,215.04
"For my lunch today, I savored 147g of cheese pizza with a nice medium crust alongside 131g of canned 100% orange juice.",58.78,20.98,12.79,431.69
"I enjoyed a 102g frankfurter sandwich made with beef on a wheat bun for lunch, along with a large 620g fruit-flavored soft drink that was caffeine-free.",85.89,12.59,18.540000000000003,557.06
"For lunch, I had 240g of unsweetened bottled water, a delicious 78g guava turnover, and a 21g Puerto Rican style cheese turnover.",36.95,5.17,18.0,326.25
"For lunch today, I indulged in 147 grams of medium crust pepperoni pizza from school, along with a creamy 248 grams of reduced-fat chocolate milk.",73.84,27.35,18.26,564.8
"I treated myself to 43g of Kit Kat for lunch, paired with 28g of delicious nacho cheese Doritos and 360g of unsweetened bottled water.",44.8,4.859999999999999,18.86,368.06
